Quest URL,Content
https://zelda-archive.fandom.com/wiki/The_Thunder_Helm,"The Thunder Helm is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Riju in the Gerudo Desert. The purpose of this quest is to complete several side quests in order to help the Gerudo in Gerudo Town with their various problems. The Thunder Helm will be given to Link as the reward. Several side quests must be completed:
The Search for Barta from Liana
Medicinal Molduga from Malena
The Mystery Polluter from Dalia
Tools of the Trade from Isha"
https://zelda-archive.fandom.com/wiki/Luminous_Stone_Gathering,"Luminous Stone Gathering is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Ledo, who can be found at Zora's Domain."
https://zelda-archive.fandom.com/wiki/The_Giant_of_Ralis_Pond,"The Giant of Ralis Pond is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Torfeau, who can be found at Zora's Domain."
https://zelda-archive.fandom.com/wiki/Missing_in_Action,"Missing in Action is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Sesami, who can be found at Gerudo Canyon Stable."
https://zelda-archive.fandom.com/wiki/Legendary_Rabbit_Trial,"Legendary Rabbit Trial is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Peeks, who can be found at Korok Forest. After obtaining the Camera Rune and returning Hestu to the Korok Forest, Link learns that Peeks would like to see one of the legendary glowing creatures inhabiting Hyrule. Link must take a picture of a Blupee and show it to Peeks. He can find two Blupees along the path that leads from Kakariko Village to Cotera's Great Fairy Fountain, or several gathered on Satori Mountain every time the Lord of the Mountain appears. Once the picture shown, Peeks rewards Link with a Silver Rupee (100 Rupees). Peeks then speculates that Blupees may be responsible for making all the Rupees found in Hyrule."
https://zelda-archive.fandom.com/wiki/Koko%27s_Specialty,"Koko's Specialty is a side quest in The Legend of Zelda: Breath of the Wild. It is the fourth and final Cooking side quest given by Koko in Kakariko Village. It becomes available after Link completes ""Koko's Kitchen"", ""Cooking with Koko"", and ""Koko Cuisine"". Koko wants to make her late mother's recipe for Energizing Honeyed Apple but needs some Courser Bee Honey which is difficult for her to obtain as it is dangerous for her to leave Kakariko Village. Courser Bee Honey can be obtained by collecting Beehives after knocking them down from trees. The best way to knock them down is to use Remote Bombs as it will kill the bees and knock down the hives.
Three beehives can be found near in trees around the cabin at Fort Hateno in East Necluda. One beehive appears on a tree at the fork in the road near the abandoned Equestrian Riding Course in East Necluda. Another beehive can be found on the Great Plateau in a boarded up cave near the large Bokoblin Camp close to the Woodcutter's House or in a tree near a smaller camp northeast of the Woodcutter's House. Another beehive spawns on the ground in the Honeyvore Bear cave near a small pond at Crenel Peak in Hyrule Field. Additionally, Honeyvore Bears occasionally drop Courser Bee Honey when killed along with their meat. Link only needs to bring Koko one hive of Courser Bee Honey to complete the quest and she will reward Link with a Energizing Honeyed Apple. Additionally, the ""Koko's Recipe Corner"" recipe for Energizing Honeyed Apple will be added to the Completed Adventure Log entry for Koko's Specialty.
It is the final cooking side quest given by Koko and if Link talks to her afterwards, Koko reveals that she has decided to become a cook when she grows up and will have to come up with her own recipes, but admits coming up with her own recipes is hard."
https://zelda-archive.fandom.com/wiki/A_Freezing_Rod,"A Freezing Rod is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Kula, who can be found at Korok Forest."
https://zelda-archive.fandom.com/wiki/Playtime_with_Cottla,"Playtime with Cottla is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Cottla, who can be found at Kakariko Village."
https://zelda-archive.fandom.com/wiki/A_Gift_for_the_Great_Fairy,"A Gift for the Great Fairy is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Toren, who can be found at Tabantha Bridge Stable. Toren dreams of meeting the Great Fairy Kaysa that inhabits Tabantha Frontier, but it is too dangerous for him to search for her fountain due to the Guardian Skywatchers and monsters in the region. He requests Link take an offering of 500 Rupees as a gift to Kaysa. If Link has only revived one Great Fairy (it doesn't matter which one), he can use the 500 to revive Kaya's Great Fairy Fountain and return to Toren to complete the quest. However if he has revived more than one, he will have to pay more than 500, depending on how many he has revived, thus he will have to cover the rest of revival cost himself."
https://zelda-archive.fandom.com/wiki/Collaboration:_Xenoblade_Chronicles_2,
https://zelda-archive.fandom.com/wiki/EX_Treasure:_Garb_of_Winds,"""The royal family of Hyrule collected historically significant outfits, but they were stolen by a bandit named Misko. One of the items stolen was the blue garb of the Hero of Winds. Somewhere in the Deya Village Ruins is a journal that places the location of this treasure...""
— Adventure Log
EX Treasure: Garb of Winds is a side quest from The Legend of Zelda: Breath of the Wild. It is unlocked upon installation of the DLC Pack ""The Champions' Ballad"". It requests Link to find and read the Misko's EX Journal 2. The quest guides Link toward the ""blue garb of the Hero of Winds"" treasure, a new Treasure Chest containing the Island Lobster Shirt buried in a cave of the Cora Lake."
https://zelda-archive.fandom.com/wiki/The_Sheep_Rustlers,"The Sheep Rustlers is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Koyin, who can be found at Hateno Village."
https://zelda-archive.fandom.com/wiki/Death_Mountain%27s_Secret,"Dugby is soaking underwater when he speaks to Link, causing his speech to be garbled and sound like gibberish. However, if Link returns to the Hot Springs at night, Dugby will be on land sleeping and Link can hear him talking in his sleep and giving clues such as ""The treasure...at the top of a lava waterfall..."" and ""Treasure... the way to Bridge of Eldin... an amazing stick..."". Both clues together reveal that the treasure is located atop the lava falls along the path leading from the springs to the Bridge of Eldin. Link must head the top of the path middle lava fall, then search around the nearby small peak for a Weak Wall destroyable with Remote Bombs or certain melee weapons capable of breaking Ore Deposits in a single hit. After breaking down it, Link will find a Drillshaft behind the wall.
Link must then return to the Hot Springs and show the Drillshaft to Dugby to complete the side quest. If Dugby is sleeping, Link must wait for his awakening. Once Link says he found it, Dugby reveals that he had hidden the Drillshaft, and once checked, he eventually figures out that Link was responsible for the noise he heard when he was breaking down the wall."
https://zelda-archive.fandom.com/wiki/Diving_is_Beauty!,"Diving is Beauty! is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Gruve, who can be found at Zora's Domain.
To dive, at the edge, press X to jump and A to dive off."
https://zelda-archive.fandom.com/wiki/Balloon_Flight,"Shamae asks Link to help her find a way to float into the sky. Link must use at least two or more Octo Balloons to lift one of the Barrels near Shamae. If not in his inventory, Link can obtained Octo Balloons by defeating Octoroks in nearby Pico Pond. After having built a floating barrel, Shamae rewards Link with a rare Star Fragment."
https://zelda-archive.fandom.com/wiki/Good-Sized_Horse,"""You ran into a traveler named Zyle on a road in the Gerudo region - he's in trouble after losing his horse on his journey. He says he'll give you 300 Rupees if you bring him a horse... but it has to be appropriately sized for Zyle's body frame.""
— Adventure Log description
Good-Sized Horse is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Zyle, who can be found at Gerudo Canyon.
He asks to be brought a horse to replace the one he lost on his travels. It can be one that has already been registered at a stable or unregistered, but either way, the Link will not be able to get the horse back. Only regular horses are accepted, but the Zyle has unique dialogue when refusing a Giant Horse (which is too big), a Stalhorse (which is too scary), or others (any of which are ""not a horse"", including the Lord of the Mountain, Bear, and Deer). He will however accept the rare White Horse, though a new White Horse will appear on Safula Hill which Link can tame though he reacts to the White Horse the same way he does any other horse he accepts. Link doesn't even have to tame the horse as he can steal a tamed wild horse of Bokoblin horse riders which ride fully tamed wild horses. Two Red Bokoblin horse riders can be found hunting Boar on Sahasra Slope near Kakariko Village and can easily be killed with a strong bow allowing Link to take one of their their horses. Alternatively if Link has a registered horse he no longer wishes to keep and wants to free up space, he can take it to Zyle to make a profit.
After accepting the horse Link brings him, Zyle pays Link a Gold Rupee and takes ownership of the horse which if registered becomes registered to Zyle though Link keeps any currently equipped horse equipment.
Zyle uses the horse to reach the Outskirt Stable where Link can find him after the quest is completed. Though Zyle tries to insist he still owns the horse he momentarily slips up and reveals that he sold the horse though stops himself from revealing the whole thing and insists he still owns it indicating he may be running a scam as he apparently sold it for more than he paid Link. This explains why he says that any good-sized horse Link brings him is identical to the Horse he lost even the White Horse which is extremely rare thus it is likely his whole story about losing his horse was a lie and he was simply taking advantage of Link's kindness to acquire a regular good-sized horse he could sell thus explaining why he is so particular as presumably the Giant Horse or Stalhorse would be difficult to sell off and Link might discover Zyle's deception as the Giant Horse is easily recognizeable due to its size and the fact it is the last of its kind thus Link could potentially discover it was sold. While White Horse are uncommon they are by no means rare as a new one appears in the wild if Link sells a White Horse to Zyle (though its possible the White Horse escaped back into the wild though Link must re-tame it for selling it to Zyle). Link however can get even by selling Zyle a horse or Bokoblin tamed horse with poor stats during the quest (Bokoblin tamed ones do not have to be tamed as they can be mounted after their riders are knocked off or killed though they generally have poor stats). Beyond this Link is unable to punish Zyle for his deception (save for harassing him by attacking him though Zyle reacts like most NPCs). However Link can take advantage of Zyle's request to make a decent profit off any registered horse he is willing to part with thus use Zyle to free up stable space.
This quest is the only time Link can sell a horse as Stables take in any registered horses he choses to let go for free."
https://zelda-archive.fandom.com/wiki/Riddles_of_Hyrule,"Riddles of Hyrule

Have an image for this quest?Then please upload it!


First appearance
The Legend of Zelda: Breath of the Wild (2017)


Given by
Walton


Type
Side Quest


Location
Korok Forest


Prerequisite(s)
None
Riddles of Hyrule is a side quest from The Legend of Zelda: Breath of the Wild. It is a quest given to Link by Walton in the Great Hyrule Forest region, specifically on top of the Great Deku Tree. The purpose of this quest is to gather an assortment of ingredients and bring them back one by one to him."
https://zelda-archive.fandom.com/wiki/The_Horseback_Hoodlums,"The Horseback Hoodlums is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Perosa, who can be found at Highland Stable."
https://zelda-archive.fandom.com/wiki/Robbie%27s_Research,"After restoring the Sheikah Slate's missing components and corrupted data, Purah mentions that her subordinate Robbie is researching Guardians in the Akkala Ancient Tech Lab located in the former Akkala lighthouse in Deep Akkala. Link can take on the quest at any point after completing ""Locked Mementos"", though it is advisable to do so due to the benefits. As ""From the Ground Up"" side quest also takes place in Akkala (after completing ""Hylian Homeowner""), Link can use the opportunity to take part in both side quests, which open up several services in the Akkala province. However Link can wait till he is better prepared as the journey to Akkala is long and potential dangerous depending on the route Link takes. One of the easiest methods to reach Akkala is to use a Raft and Korok Leaf to travel from Necluda Sea up north to the Akkala Sea as it allows Link to get to Akkala without the threat of Guardians and dangerous land based enemies such as Lynels, Hinox, and Talus as the only sea born enemies are Lizalfos and Water Octoroks. Once Link makes it to Akkala he can go straight to Robbie's lab, though should be careful as a Decayed Guardian is on the road leading to the tech lab. He can activate the Akkala Tower to obtain the province's map, but the Akkala Citadel Ruins leading to it is dangerous due the Guardian Skywatcher patrols and it is advisable to begin the quest first, as Link can obtain weaponry and armor that can make assaulting the citadel's Guardians to reach the tower much easier.
Once Link reaches the lab he finds the Ancient Oven Cherry and book Robbie's Memoirs inside the Tech Lab with no sign of any other inhabitants. Speaking to Cherry will trigger a cutscene where Robbie and his assistant-turned-wife Jerrin appear. Robbie vaguely recognizes Link, but cannot be sure. Jerrin finds Link suspicious and refuses to speak to him further unless he proves to her that he is an acquaintance of Robbie's. If Link speaks to Robbie he will ask if his name is Link, though regardless of Link's answer, Robbie is unable to take him at his word, as he cannot be sure if he is truly the legendary Link or not and asks for proof of Link's identity, presumably due to the possibility that Link may be one of the Yiga Clan in disguise. He asks Link to show him the scars he received as a result of his battles during the Great Calamity 100 years prior. Link must remove any body Armor he is wearing to show Robbie his scars, though he can keep any head or leg armor as Robbie only needs to see the scars on his chest as proof of his identity. After asking if he met Purah and what Link knows of the Great Calamity, Robbie introduces himself and asks Link if he will join forces with him to destroy the Calamity. However Robbie reveals that the Blue Flame that powers his lab and the Ancient Oven Cherry has go out and like Purah requests Link use the Blue Flame from the Ancient Furnace at Tumlea Heights west of the Akkala Ancient Tech Lab. Link can find a torch inside the lab which he can use to carry the flame back, though he must be careful as monsters patrol the region making it more difficult than lighting the Hateno Ancient Tech Lab's furnace. After proving his identity to Robbie, Jerrin becomes more friendly towards Link and will speak to him, allowing Link to learn more about her and Robbie. Several Blue Flame Lanterns can be found that can make relighting his torch easier if it rains or if he has to put the torch away to fight enemies. Once the lab's furnace is lit, Cherry's power is restored. Robbie thanks Link for lighting the furnace and restoring Cherry and gives him 3 Ancient Arrows. Robbie explains that Cherry can convert ancient materials into Ancient Soldier Gear like the Ancient Arrows he just gave him. Robbie explains that he originally planned to free the Guardians from Calamity Ganon's control, but the idea proved to difficult to accomplish and Robbie lacked funding due to the fall of Hyrule, so he focused on developing Anti-Calamity weapons and Ancient Soldier Gear for Link instead and advises against the idea of trying to free the Guardians. In addition to Ancient materials, Robbie requires Link to pay Rupees to forge Ancient Soldier Gear as Robbie can use the funds to continue his research. Lighting the furnace and speaking to Robbie completes the quest, allowing Link to use Cherry to forge Ancient Weaponry and armor using Guardian Parts. Ancient Soldier Gear is ideal for combating and defending against Guardians and gives Link access to one of the only shops in Breath of the Wild that sell weapons and shields. Additionally, lighting the lab's furnace also activates the lab's Travel Gate allowing Link to use it as a fast travel point.
However if Link lights the furnace before speaking to Cherry and causing Robbie and Jerrin to appear, Robbie and Jerrin will appear in the lab and Cherry will activate. Also Link can purchase Ancient Soldier Gear as soon as power to Cherry is restored, thus he can purchase any equipment he wishes from Cherry even before talking to Robbie, thus speaking to Robbie to complete the side quest and obtain the free Ancient Arrow sample Robbie gives him is completely optional and is not required to be completed to use Cherry's services. If Link lights the furnace before speaking to Cherry and talks to Robbie when he appears afterwards, Robbie is convinced that his love restored power to Cherry, before Link reveals he had relit the furnace and thanks him. Robbie also does not require proof of Link's identity if the furnace is lit first as Link's actions by relighting the furnace apparently prove his identity to Robbie, however he must speak to Robbie to prove to Jerrin that he is an acquaintance of Robbie.
The Ancient Oven and Materials[]
Once the power has been restored to Cherry, Link can speak to the modified Guidance Stone to have her forge ancient solider gear in exchange for Guardian Parts and Rupees. Guardian Parts can be obtained by defeating Guardians or searching broken inactive Guardians found throughout Hyrule. Broken Guardians without legs with pools of water under them can be moved with the Cryonis Rune causing them to drop some parts as well. Inactive Guardian remains are plentiful in Akkala and near Fort Hateno in West Necluda as well as the Great Plateau, though Link should be careful as Decayed Guardians tend to hide among the inactive guardians. Rare Ancient Cores and Giant Ancient Cores can be obtained from certain Treasure Chests found in Shrines and Divine Beasts. Once Link has obtained some Ancient Arrows, killing Guardians and obtaining their parts becomes much easier. The traveling merchant Teli who travels through the Necluda region sells Guardian parts. Teli sells rarer parts on rainy days. In addition to parts, forging requires Rupees. With the exception of Ancient Arrows, most ancient soldier gear is pricy costing between 1,000 to 2,000 Rupees in addition to the ancient materials needed to forge it. However Rupees can be earned by mining Ore Deposits for gemstones and selling cooked food dishes, or taking part in certain side quests.
Ancient Soldier gear[]
The Ancient Helm, Ancient Cuirass, and Ancient Greaves are a good investment as they grant Guardian Resist bonus and once upgraded to Level 2 or higher grant the Ancient Proficiency set bonus which increases the power of ""Ancient"" and ""Guardian"" series weapons. Additionally, Link should stock up on Ancient Arrows and consider purchasing an Ancient Shield which can automatically deflect Guardian lasers without a Perfect Guard. He can also purchase an Ancient Bow which increases the damage that Ancient Arrows and other arrow types can inflict as it has a base attack power of 44 and high durability. Other Ancient weapons are powerful and useful for combatting both Guardians and monsters. Ancient weapons, bow, and shield will neither burn nor attract lightning. The Akkala Citadel Ruins is a great place to test this equipment as it allows Link to take out the Guardian Skywatchers (which Ancient Arrows and Ancient Bow are perfect for dispatching) in order to reach the Akkala Tower. In addition to inflicting massive damage to  Guardians, Ancient Arrows will obliterate non-boss enemies instantly, though unlike Guardians, this prevents Link from obtaining monster parts and enemy equipment as both are destroyed along with the monster.
Akkala Ancient Tech Lab shop[]
Link can access the shop once power is restored to Cherry by speaking to her. All items are available for purchase from start and unlike the Fang and Bone Link does not need to complete any Divine Beasts to increase its inventory. In addition to Guardian Parts, Arrows are required materials to create Ancient Arrows.
Item

Price

Materials


Ancient Arrow

90

Ancient Screw (x2)Ancient Shaft (x1)Arrow (x1)


Ancient Arrow (x3)

250

Ancient Screw (x6)Ancient Shaft (x3)Arrow (x3)


Ancient Arrow (x5)

400

Ancient Spring (x5)Ancient Shaft (x5)Arrow (x5)


Ancient Short Sword

1,000

Ancient Spring (x15)Ancient Shaft (x5)Ancient Core (x2)


Ancient Shield

1,000

Ancient Gear (x10)Ancient Spring (x5)Ancient Core (x3)


Ancient Bladesaw

1,000

Ancient Screw (x15)Ancient Shaft (x5)Ancient Core (x2)


Ancient Spear

1,000

Ancient Gear (x15)Ancient Shaft (x5)Ancient Core (x2)


Ancient Bow

1,000

Ancient Gear (x10)Ancient Spring (x15)Giant Ancient Core (x1)


Ancient Helm

2,000

Ancient Gear (x20)Ancient Shaft (x5)Ancient Core (x3)


Ancient Cuirass

2,000

Ancient Gear (x20)Ancient Screw (x5)Ancient Core (x3)


Ancient Greaves

2,000

Ancient Gear (x20)Ancient Spring (x5) Ancient Core (x3)"
https://zelda-archive.fandom.com/wiki/Cooking_with_Koko,"Cooking with Koko is a side quest in The Legend of Zelda: Breath of the Wild. It is the second Cooking side quest given by Koko in Kakariko Village which becomes available after Link completes ""Koko's Kitchen"". Koko wants to cook some Hot Buttered Apples but her lack of Goat Butter has left her stymied so she asks Link to bring her some. Link can purchase Goat Butter from High Spirits Produce near the outdoor Cooking Pot Koko is using. Link can also purchase Goat Butter from Agus who travels between Hateno Village to Dueling Peaks Stable and back. Goat Butter is also sold at the Slippery Falcon branch in Rito Village. Link only has to bring Koko one stick of Goat Butter to complete the quest and she will reward him with a Hot Buttered Apple. Additionally, the ""Koko's Recipe Corner"" recipe for Hot Buttered Apple is added to the Completed Adventure Log entry for Cooking with Koko. Completing this side quest unlocks Koko's third cooking side quest, ""Koko Cuisine""."
https://zelda-archive.fandom.com/wiki/Sunshroom_Sensing,"Sunshroom Sensing is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Symin, who can be found at Hateno Ancient Tech Lab."
https://zelda-archive.fandom.com/wiki/Wild_Horses,"Wild Horses is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Rensa, who can be found at Dueling Peaks Stable."
https://zelda-archive.fandom.com/wiki/The_Road_to_Respect,"The Road to Respect is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Fugo, who can be found at Goron City."
https://zelda-archive.fandom.com/wiki/The_Statue%27s_Bargain,"The Statue's Bargain

Have an image for this quest?Then please upload it!


First appearance
Breath of the Wild (2017)


Given by
Horned Statue


Type
Side Quest


Location
Hateno Village


Prerequisite(s)
None


Reward(s)
None
""The horned statue in Hateno Village took one of your containers! The only thing to do is talk to him and try to convince him to give it back.""
— Adventure Log description
The Statue's Bargain is a side quest in The Legend of Zelda: Breath of the Wild. It is unlocked at Hateno Village when Link prays the Horned Statue and loses either a Heart Container or a Stamina Vessel. Link must convince it to return his item and can then choose to have the statue return his Heart Container / Stamina Vessel or choose to exchange it for the other. Either option completes the quest and opens up the Horned Statue's Heart Container and Stamina Vessel exchange service. Should Link ever change his mind how he has invested Spirit Orbs this feature allows him to reallocate them as he sees fit."
https://zelda-archive.fandom.com/wiki/Flown_the_Coop,"Flown the Coop is a side quest in The Legend of Zelda: Breath of the Wild. It is a quest given to Link at Kakariko Village. The objective is to wrangled up all of Cado's Cuccos. This side quest is one that must be completed in order to find the Lakna Rokee Shrine, along with ""By Firefly's Light"" and ""Find the Fairy Fountain"". This quest is in a similar vein of helping Anju find her Cuccos.
Cado's Cuccos locations[]
Cado's Cuccos can be located in the following places:
Three of them are already located within the pen.
One is on the ledge on the way to the shrine above.
One is on the roof of the armor store.
One is in the garden just behind the armor store.
One is by the fire out in front of Impa's house.
One is by the bridge near the entrance to town.
One is on top of the house next to that bridge.
One is in a small structure just downhill from the house closest to the entrance to town."
https://zelda-archive.fandom.com/wiki/The_Spark_of_Romance,"The Spark of Romance is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Jogo, who can be found at Rito Village."
https://zelda-archive.fandom.com/wiki/From_the_Ground_Up,"After completing the first part of the quest ""Hylian Homeowner"" Link will be able to travel to the Akkala region to find Hudson working on the construction of Tarrey Town. Hudson is unable to build the city alone however, and requests that Link help him gather materials and workers to build the town. In total, Link will need to give Hudson 110 wood and recruit 5 people to the town."
https://zelda-archive.fandom.com/wiki/A_Shady_Customer,"A Shady Customer

Have an image for this quest?Then please upload it!


First appearance
The Legend of Zelda: Breath of the Wild (2017)


Given by
Hoz


Type
Side Quest


Location
East Akkala Stable


Prerequisite(s)
None


Reward(s)
Silver Rupee
A Shady Customer is a side quest in The Legend of Zelda: Breath of the Wild. It is a quest given to Link. During the quest, a soldier named Hoz who defends East Akkala Stable asks Link to investigate Kilton suspecting him to be a shady character. Using the Camera Rune, Link takes a Kilton's picture and show it to Hoz, receiving a Silver Rupee as a reward."
https://zelda-archive.fandom.com/wiki/A_Rare_Find,"A Rare Find is a side quest in The Legend of Zelda: Breath of the Wild. It is given to Link by Trott, who can be found at Outskirt Stable."
https://zelda-archive.fandom.com/wiki/Lynel_Safari,"Lynel Safari

Have an image for this quest?Then please upload it!


First appearance
The Legend of Zelda: Breath of the Wild (2017)


Given by
Laflat


Type
Side Quest


Location
Zora's Domain


Prerequisite(s)
Partial Completion Of Divine Beast Vah Ruta


Reward(s)
Zora Greaves
Lynel Safari is a side quest in The Legend of Zelda: Breath of the Wild. It is a quest given to Link by Laflat at Zora's Domain. Upon completion of the quest, Link receives Zora Greaves. The objective of the quest is to use the Camera Rune to photograph the Lynel atop Ploymus Mountain, in an attempt to discourage the Zora to approach it on their way to Shatterback Point.
While the quest directs Link to take a picture of the lynel atop Ploymus Mountain, taking a picture of any red-maned lynel satisfies the requirements for completing the quest."
